"","Tile","CellPopulation","Foreground","Background","P_value","Test-Statistic","FDR","Log2FC_C","MeanDiff","Avg_Intensity_Case","Pct0_Case","Avg_Intensity_Control","Pct0_Control"
"1665","chr14:102777000-102777499","CD16 Mono","Positive","Negative",0.0154550675183968,5.86383689839572,0.156623600108297,0.151764973518826,0.15375509524347,15.4633648114007,0,15.2864574397997,0
"1666","chr14:102777500-102777999","CD16 Mono","Positive","Negative",0.00809425758306614,7.0125,0.121161436201597,0.256249361485754,0.246698666993801,14.6216720802032,0,14.4031109290307,0
"1667","chr14:102795000-102795499","CD16 Mono","Positive","Negative",0.0243473266264045,5.0697192513369,0.191719700998209,-0.382371979702599,-0.36870598857322,12.9237008294093,0,13.3723828247511,0
"1668","chr14:103057500-103057999","CD16 Mono","Positive","Negative",0.00627453353215113,7.4697192513369,0.109147335908593,0.27756368424176,0.363971823694078,14.743836920084,0,14.48736904835,0
"1669","chr14:103075500-103075999","CD16 Mono","Positive","Negative",0.00483170540742273,7.94137700534759,0.0996412589458002,0.254735359563491,0.235313818383746,14.6262281307621,0,14.3811424280826,0
"1670","chr14:103091500-103091999","CD16 Mono","Positive","Negative",0.0167014964604622,5.72747326203208,0.162864108942475,0.4222147228507,0.487846475451741,13.6076763767517,0,13.1097817518313,0
"1671","chr14:103109000-103109499","CD16 Mono","Positive","Negative",0.000273290366908818,13.2451203208556,0.0406494132331604,0.876009865678976,0.922204638261633,13.9250609041345,0,13.0646229341242,0
"1672","chr14:103115000-103115499","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,0.578739037749109,0.603743244741249,12.2493452151781,0,11.6407805775961,0
"1673","chr14:103119000-103119499","CD16 Mono","Positive","Negative",0.000139351222968376,14.5108957219251,0.036387759808871,0.710863464041618,0.648805851989048,15.1880412048373,0,14.3622016036971,0
"1674","chr14:103123000-103123499","CD16 Mono","Positive","Negative",0.0226120916215053,5.1980614973262,0.185159450830669,0.238464755414924,0.250255842361227,15.2223625178608,0,14.9731564531349,0
"1675","chr14:103333000-103333499","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,-0.54345684064339,-0.651247762958814,12.3277335521668,0,12.9577086806363,0
"1676","chr14:103335000-103335499","CD16 Mono","Positive","Negative",0.00158904825820594,9.97239304812834,0.0669745221806947,-0.380578077691808,-0.517798839261646,13.9222962174925,0,14.3277209913292,0
"1677","chr14:103527500-103527999","CD16 Mono","Positive","Negative",0.0014413913040634,10.1520721925134,0.0651426764868704,0.579755661790613,0.620853292695493,13.5980217807116,0,13.0734982594823,0
"1678","chr14:103533500-103533999","CD16 Mono","Positive","Negative",0.000271385673938473,16.4239391954794,0.0406494132331604,-0.981147341887659,-5.75862460924166,9.59708937784029,0.647058823529412,10.5324250284561,0.136363636363636
"1679","chr14:104689500-104689999","CD16 Mono","Positive","Negative",0.00575540027300403,7.62533422459893,0.105259050875776,0.637240589926766,0.677108164422446,12.9327074650869,0,12.2811395139792,0
"1680","chr14:104726500-104726999","CD16 Mono","Positive","Negative",0.00252560608719932,11.9625484210483,0.0777937697568476,-1.25158975098449,-5.32893087288527,8.75203432759928,0.882352941176471,10.0418473518212,0.363636363636364
"1681","chr14:104787500-104787999","CD16 Mono","Positive","Negative",0.00211958668828627,9.44298128342246,0.0729604664096059,-0.481373813708008,-0.574317276609232,13.267322265064,0,13.7331091922177,0
"1682","chr14:104800500-104800999","CD16 Mono","Positive","Negative",0.000713116361342303,11.4547459893048,0.0531187787266993,0.619656306092752,0.583856054604148,13.6670571481688,0,12.9990897878516,0
"1683","chr14:104978000-104978499","CD16 Mono","Positive","Negative",0.012193228531807,6.28255347593583,0.14105514484863,0.291303703908012,0.333126041845007,14.0168373130052,0,13.7736328095284,0
"1684","chr14:104978500-104978999","CD16 Mono","Positive","Negative",0.00334863406519825,11.3984055160526,0.0863565635937674,0.563866094446517,1.16067612929428,12.5893381510758,0,11.8075305610926,0.0454545454545455
"1685","chr14:105025000-105025499","CD16 Mono","Positive","Negative",0.00369593574757598,8.42747326203208,0.0900554948735717,0.789341076930452,0.752747931866011,13.2978556876114,0,12.6600601240246,0
"1686","chr14:105065000-105065499","CD16 Mono","Positive","Negative",0.000579289726511334,11.8413770053476,0.0494152808024933,0.528974352997651,0.457873128359273,14.5221286816874,0,13.940173319967,0
"1687","chr14:105065500-105065999","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,0.42786884733883,0.449901720116548,14.5857168455646,0,14.1143978407589,0
"1688","chr14:105070500-105070999","CD16 Mono","Positive","Negative",0.0169309015057836,8.15722967048431,0.164046076781301,0.605895502337797,-0.0647145587056901,12.19089697245,0.0588235294117647,11.6155421637421,0
"1689","chr14:105314500-105314999","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,0.197544641533527,0.185577141385954,15.2898191470006,0,15.0655744931153,0
"1690","chr14:105375500-105375999","CD16 Mono","Positive","Negative",0.00337510639939909,8.59271390374331,0.0863565635937674,0.470097541596288,0.643976988980745,13.8847446378916,0,13.4670515429904,0
"1691","chr14:105394500-105394999","CD16 Mono","Positive","Negative",0.0109840930083145,9.02261428586893,0.137383976669855,-0.638543135244802,-1.45762398955762,12.3229180801339,0.0588235294117647,13.1628453681668,0
"1692","chr14:105411000-105411499","CD16 Mono","Positive","Negative",0.000218998204768117,13.660628342246,0.0389900388382049,0.857962220847205,0.914103858395777,12.685109731194,0,12.0003092881776,0
"1693","chr14:105415000-105415499","CD16 Mono","Positive","Negative",0.012193228531807,6.28255347593583,0.14105514484863,0.292953631499842,0.308402015336075,13.7726992323917,0,13.5030782622369,0
"1694","chr14:105487500-105487999","CD16 Mono","Positive","Negative",0.00483170540742273,7.94137700534759,0.0996412589458002,-0.333497354048993,-0.324896768114087,14.8517108139779,0,15.2345408676619,0
"1695","chr14:106309000-106309499","CD16 Mono","Positive","Negative",0.0243473266264045,5.0697192513369,0.191719700998209,0.556713705302406,0.619537960484026,13.0746980902548,0,12.477902253133,0
"1696","chr14:106540000-106540499","CD16 Mono","Positive","Negative",0.0198281552248806,7.84130474056944,0.175577328149148,0.966226946589798,-0.44693943792767,12.9228789514795,0.117647058823529,11.3902894611221,0
"1697","chr14:20668000-20668499","CD16 Mono","Positive","Negative",0.00359060882763218,11.258867001982,0.0900554948735717,0.900031003611,-0.94428342238289,12.0184253482451,0.235294117647059,10.8431722228746,0.0909090909090909
"1698","chr14:21106500-21106999","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,-0.328758005118705,-0.317950895866913,13.9861033736622,0,14.4138702434137,0
"1699","chr14:21270000-21270499","CD16 Mono","Positive","Negative",0.0261968142581371,4.94298128342246,0.198328176075209,-0.24561947713704,-0.284123641205646,14.1056222379805,0,14.2510746874806,0
"1700","chr14:22777500-22777999","CD16 Mono","Positive","Negative",0.00130647466553213,10.3333556149733,0.0633062076858404,-0.776035821440028,-0.84704216410787,12.2979989392299,0,13.0457787362558,0
"1701","chr14:22952000-22952499","CD16 Mono","Positive","Negative",0.0138894925461409,8.55324531327683,0.150846280365307,0.815305856221875,-0.791374129450702,12.0165444370558,0.176470588235294,11.2012385808339,0.0454545454545455
"1702","chr14:23010000-23010499","CD16 Mono","Positive","Negative",0.025533200981661,7.33555134880599,0.198328176075209,0.378769889356079,-0.426231481218123,13.3905400068925,0.0588235294117647,13.0670085045212,0
"1703","chr14:23828500-23828999","CD16 Mono","Positive","Negative",0.000428073994331535,15.5124289867462,0.0456244135907477,-0.93313089608613,-2.45237518110615,11.3432009598836,0.176470588235294,12.2805271799049,0.0454545454545455
"1704","chr14:24090500-24090999","CD16 Mono","Positive","Negative",0.0261968142581371,4.94298128342246,0.198328176075209,0.244789932676155,0.231522955542689,13.6623681128635,0,13.3488951631986,0
"1705","chr14:24141000-24141499","CD16 Mono","Positive","Negative",0.0167014964604622,5.72747326203208,0.162864108942475,-0.410665992008119,-0.421671199252513,12.6598817012858,0,13.0361066359187,0
"1706","chr14:24146500-24146999","CD16 Mono","Positive","Negative",0.00744100877100839,7.16330213903743,0.11720605207602,0.328826191055844,0.353025976148382,14.9676606791151,0,14.6447090310709,0
"1707","chr14:24365500-24365999","CD16 Mono","Positive","Negative",0.0065130197458092,10.0679041353383,0.111806226717404,0.555234313712623,0.43935207338437,12.6615914700864,0.0588235294117647,12.1817056685993,0.0454545454545455
"1708","chr14:24430000-24430499","CD16 Mono","Positive","Negative",0.012193228531807,6.28255347593583,0.14105514484863,0.293955454311462,0.300387788578998,14.79721294991,0,14.518836204728,0
"1709","chr14:25080500-25080999","CD16 Mono","Positive","Negative",0.0149034765774242,8.41232153180682,0.156500075514233,-0.645487039784182,-2.69125965254572,11.3852479707789,0.176470588235294,12.2536286863657,0
"1710","chr14:31090500-31090999","CD16 Mono","Positive","Negative",0.0087983805945554,6.86330213903743,0.124861761152394,0.823450333480257,0.83329956745307,12.6032719274103,0,11.5822570797802,0
"1711","chr14:31770000-31770499","CD16 Mono","Positive","Negative",0.00575540027300403,7.62533422459893,0.105259050875776,-0.824985608910718,-0.771487929598436,13.0675587736869,0,13.9419081555048,0
"1712","chr14:34060000-34060499","CD16 Mono","Positive","Negative",0.00192695442015511,9.61784759358289,0.0713529831244812,0.528554641901142,0.536360170403681,13.5980217807116,0,12.9497859707017,0
"1713","chr14:35341500-35341999","CD16 Mono","Positive","Negative",0.0154550675183968,5.86383689839572,0.156623600108297,0.723253152597579,0.689875457345853,12.9608583995073,0,12.4396402623236,0
"1714","chr14:35365500-35365999","CD16 Mono","Positive","Negative",5.43949027564938e-05,16.288435828877,0.0338479636944014,0.697929504537441,0.758964478568695,14.9412762586657,0,14.268952255994,0
"1715","chr14:35366000-35366499","CD16 Mono","Positive","Negative",0.000713116361342303,11.4547459893048,0.0531187787266993,0.973910442648219,0.925096202339779,13.9982403051885,0,12.8624307947336,0
"1716","chr14:35391000-35391499","CD16 Mono","Positive","Negative",0.00118329790523608,10.516243315508,0.0611180857281684,1.02581504435294,0.92197548761324,12.6902412646979,0,11.4420352273743,0
"1717","chr14:35400000-35400499","CD16 Mono","Positive","Negative",0.0194615599109831,5.45955882352941,0.173015645362055,0.747181705370414,0.74314045392461,12.4420058068762,0,11.646281640195,0
"1718","chr14:35404000-35404499","CD16 Mono","Positive","Negative",0.00683544431196637,7.31570855614973,0.11295637654515,0.22300888285103,0.250323111054037,15.3274948519898,0,15.1476283869572,0
"1719","chr14:35405000-35405499","CD16 Mono","Positive","Negative",0.00809425758306614,7.0125,0.121161436201597,0.417835961049192,0.418542589916493,13.4692891706079,0,13.0913308368694,0
"1720","chr14:45250000-45250499","CD16 Mono","Positive","Negative",0.0087983805945554,6.86330213903743,0.124861761152394,-0.511687519827445,-0.523316727993544,12.5504442459452,0,13.0768163880209,0
"1721","chr14:49693500-49693999","CD16 Mono","Positive","Negative",0.00896201423270027,9.42952054900584,0.126915719682039,-0.677473069489687,-2.67858681578506,11.4526571632867,0.176470588235294,12.1809585201189,0
"1722","chr14:49971000-49971499","CD16 Mono","Positive","Negative",0.0194615599109831,5.45955882352941,0.173015645362055,-0.434350186146263,-0.434435148972733,13.3479940329404,0,13.8442391725488,0
"1723","chr14:50065000-50065499","CD16 Mono","Positive","Negative",0.0180353322381377,5.59271390374332,0.168071907571245,-0.274631307714629,-0.337796821217266,14.2672491017125,0,14.5022957843541,0
"1724","chr14:50533000-50533499","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,-0.389916308492583,-0.421516529270811,13.3747681423181,0,13.7356716902254,0
"1725","chr14:50830500-50830999","CD16 Mono","Positive","Negative",0.00577746854390193,10.307579320834,0.105334761557625,-0.786646118512629,-1.38507785273405,11.5302926250166,0.0588235294117647,12.4212001720403,0
"1726","chr14:50955500-50955999","CD16 Mono","Positive","Negative",0.00852705458172964,9.52902255639098,0.124861761152394,1.11377845059901,1.22311751482935,12.1053879042013,0.117647058823529,11.0665907008496,0.136363636363636
"1727","chr14:51651000-51651499","CD16 Mono","Positive","Negative",0.0261968142581371,4.94298128342246,0.198328176075209,0.368867173885546,0.334260057943499,13.7743906419851,0,13.2257523284584,0
"1728","chr14:51884500-51884999","CD16 Mono","Positive","Negative",0.00719873139759852,9.86770092652445,0.117078250226633,-0.464300171540396,0.182152381368523,13.660592151749,0,14.2052634643,0.0454545454545455
"1729","chr14:52311500-52311999","CD16 Mono","Positive","Negative",0.00627453353215113,7.4697192513369,0.109147335908593,-0.387801390565558,-0.377645642573702,14.5710362382795,0,14.8885675176077,0
"1730","chr14:52313500-52313999","CD16 Mono","Positive","Negative",0.00693364192420942,9.94274014726801,0.11415707066555,-0.732554400731237,-2.13951414396738,12.347837221038,0.117647058823529,13.0645931549991,0
"1731","chr14:52315000-52315499","CD16 Mono","Positive","Negative",1.5665682913335e-05,18.6547459893048,0.0283199853112029,-0.523545103561788,-0.533341571158008,14.3094525705884,0,14.8967441211733,0
"1732","chr14:52315500-52315999","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,-0.327148294077635,-0.326815847160896,15.0947940172146,0,15.3780274386448,0
"1733","chr14:53217500-53217999","CD16 Mono","Positive","Negative",0.00118329790523608,10.516243315508,0.0611180857281684,0.567578230851039,0.659238365979601,13.4372310083044,0,13.0042449238779,0
"1734","chr14:54566000-54566499","CD16 Mono","Positive","Negative",0.00192695442015511,9.61784759358289,0.0713529831244812,0.323991774654598,0.269490874283507,13.9796188873455,0,13.6884317649201,0
"1735","chr14:55052000-55052499","CD16 Mono","Positive","Negative",0.0180353322381377,5.59271390374332,0.168071907571245,0.255826146726871,0.309399724636563,14.1918453504024,0,13.9323761585293,0
"1736","chr14:55107500-55107999","CD16 Mono","Positive","Negative",0.00627453353215113,7.4697192513369,0.109147335908593,0.396988504755598,0.437359343209447,13.8004689848953,0,13.5136999370948,0
"1737","chr14:55108000-55108499","CD16 Mono","Positive","Negative",0.000304945100047305,13.0397727272727,0.0413811073722546,0.636602016874723,0.59407112922694,14.3476296352286,0,13.6655754148218,0
"1738","chr14:55716000-55716499","CD16 Mono","Positive","Negative",0.000498977765659325,15.2058980420049,0.0479697813590859,-1.23489373972844,-2.74318538832947,13.1689100315083,0.117647058823529,14.3615690109205,0
"1739","chr14:56162500-56162999","CD16 Mono","Positive","Negative",0.012040208258198,8.83900708411707,0.14105514484863,-0.633492550759391,-1.56302255858988,11.3889946497976,0.176470588235294,12.119596590195,0.0909090909090909
"1740","chr14:58200000-58200499","CD16 Mono","Positive","Negative",0.0154550675183968,5.86383689839572,0.156623600108297,-0.331687690136156,-0.329467290065182,13.9125089442383,0,14.1341080295101,0
"1741","chr14:58281500-58281999","CD16 Mono","Positive","Negative",0.00483170540742273,7.94137700534759,0.0996412589458002,-0.320749464821411,-0.442705206078312,13.4715683034999,0,13.8548548723664,0
"1742","chr14:58749000-58749499","CD16 Mono","Positive","Negative",0.00158904825820594,9.97239304812834,0.0669745221806947,-0.489637313027684,-0.472893750750123,13.5086014372072,0,14.1273414672957,0
"1743","chr14:59483500-59483999","CD16 Mono","Positive","Negative",0.00955673131834467,6.71570855614973,0.128928304033447,0.349051449637307,0.321333726984028,14.1298725194015,0,13.7684058466623,0
"1744","chr14:61525000-61525499","CD16 Mono","Positive","Negative",0.00369595193484451,11.2010342598578,0.0900554948735717,1.11377845059901,1.5991474681118,12.2196963036111,0,11.1019302511878,0.0454545454545455
"1745","chr14:61525500-61525999","CD16 Mono","Positive","Negative",0.00337510639939909,8.59271390374331,0.0863565635937674,1.06236371417679,0.944146909652279,12.9824931630967,0,11.9076108687912,0
"1746","chr14:61569000-61569499","CD16 Mono","Positive","Negative",0.00740336773733541,9.81164056531704,0.11720605207602,-0.502067266296286,-5.60012309791344,9.77646928552205,0.764705882352941,10.2813968566233,0.227272727272727
"1747","chr14:63748000-63748499","CD16 Mono","Positive","Negative",0.00411009255415529,10.9886194629367,0.0940408824886653,-0.946912684212855,-2.4312598773146,12.0116607398435,0.176470588235294,12.767838104114,0.0454545454545455
"1748","chr14:64540500-64540999","CD16 Mono","Positive","Negative",0.00255880544879861,9.0980614973262,0.0777937697568476,0.307002198474193,0.323467174246661,15.2543175315913,0,14.9698056423994,0
"1749","chr14:64654000-64654499","CD16 Mono","Positive","Negative",3.77461387777167e-05,16.9814839572192,0.0338479636944014,0.871391043099472,0.812071453066327,13.4715683034999,0,12.5519827758324,0
"1750","chr14:64716500-64716999","CD16 Mono","Positive","Negative",0.0180353322381377,5.59271390374332,0.168071907571245,-0.481733660711467,-0.447136318310941,12.347837221038,0,12.7519206478578,0
"1751","chr14:67241500-67241999","CD16 Mono","Positive","Negative",0.00525240411411576,10.4981387613934,0.101995434801579,-0.495718294913999,-1.2856392034231,12.9232898904444,0.0588235294117647,13.3883011052143,0
"1752","chr14:67619500-67619999","CD16 Mono","Positive","Negative",0.0112503738509744,6.42533422459893,0.137383976669855,0.283559539555686,0.306661478280081,14.8044067256566,0,14.5460759920236,0
"1753","chr14:68397000-68397499","CD16 Mono","Positive","Negative",0.000579289726511334,11.8413770053476,0.0494152808024933,-0.471671267785439,-0.495688632675527,14.0564884678617,0,14.4248671678638,0
"1754","chr14:68397500-68397999","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,-0.227024430197283,-0.158990769623893,14.9823594616626,0,15.2763586196897,0
"1755","chr14:68757500-68757999","CD16 Mono","Positive","Negative",0.00232973411024495,9.2697192513369,0.0756231627013566,0.527757827558807,0.549905848194381,14.3318354351296,0,13.7091711698877,0
"1756","chr14:68822000-68822499","CD16 Mono","Positive","Negative",0.00130647466553213,10.3333556149733,0.0633062076858404,-0.703820927535817,-0.875156683243617,13.6695992496675,0,14.3432850888544,0
"1757","chr14:68822500-68822999","CD16 Mono","Positive","Negative",0.0189476280184377,7.93215305163835,0.173015645362055,-0.790644085719284,-2.96388199036943,12.5936524952781,0.176470588235294,13.4210686453341,0
"1758","chr14:68979000-68979499","CD16 Mono","Positive","Negative",0.0112503738509744,6.42533422459893,0.137383976669855,0.421803221026122,0.479974368311765,13.9366032159121,0,13.5603748275,0
"1759","chr14:69014000-69014499","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,-0.352976888313957,-0.433139056745118,14.7185707857852,0,15.1125132232117,0
"1760","chr14:69060000-69060499","CD16 Mono","Positive","Negative",0.0180353322381377,5.59271390374332,0.168071907571245,0.290515970395766,0.276650488260163,14.1451652085711,0,13.8403997131244,0
"1761","chr14:69351000-69351499","CD16 Mono","Positive","Negative",0.00399039455623018,11.0477303333921,0.0931797736865137,-0.677428674109819,-3.67641090859285,12.4420058068762,0.235294117647059,13.0641434300236,0
"1762","chr14:69614500-69614999","CD16 Mono","Positive","Negative",0.00369593574757598,8.42747326203208,0.0900554948735717,-0.356210851090161,-0.326998057032535,14.1298725194015,0,14.3926943821804,0
"1763","chr14:69652500-69652999","CD16 Mono","Positive","Negative",0.00719873139759852,9.86770092652445,0.117078250226633,-0.755180381312005,-0.237484729138387,11.9076586201318,0,12.7795508190723,0.0454545454545455
"1764","chr14:70655500-70655999","CD16 Mono","Positive","Negative",0.00170981504756829,12.742740147268,0.0700835000332767,-0.905350470304457,-2.40956486457076,12.4296138578525,0.117647058823529,13.589751746555,0
"1765","chr14:70692000-70692499","CD16 Mono","Positive","Negative",0.0226120916215053,5.1980614973262,0.185159450830669,0.404125639606677,0.387321635969494,12.8256312265914,0,12.4067795381121,0
"1766","chr14:71293000-71293499","CD16 Mono","Positive","Negative",0.0019461805147527,9.59961611917494,0.0713529831244812,-0.699538651408826,-5.27852801137113,9.66586353115193,0.941176470588235,10.3654021825608,0.409090909090909
"1767","chr14:71321000-71321499","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,-0.382315008607801,-0.413004674382339,13.4923707645446,0,13.8840323873469,0
"1768","chr14:71341000-71341499","CD16 Mono","Positive","Negative",0.012193228531807,6.28255347593583,0.14105514484863,-0.653236419804101,-0.534966318267276,12.347837221038,0,13.0546395974392,0
"1769","chr14:71356000-71356499","CD16 Mono","Positive","Negative",0.00521831565846165,10.5111611998996,0.101995434801579,-0.632903102772349,-2.08903488055074,12.2493452151781,0.117647058823529,12.8052261913858,0
"1770","chr14:71399000-71399499","CD16 Mono","Positive","Negative",0.0132054439872084,6.14137700534759,0.145563621302036,-0.332788516715903,-0.325332133607017,14.3645944796781,0,14.6639708293255,0
"1771","chr14:72519000-72519499","CD16 Mono","Positive","Negative",0.000802130946906399,14.2564773759627,0.0552812605393435,-0.974522403689521,-2.94131424827149,11.3182866819532,0.176470588235294,12.2798680969895,0
"1772","chr14:72905000-72905499","CD16 Mono","Positive","Negative",0.00175051904362056,9.79431818181818,0.0700835000332767,-0.562446349490804,-0.598808085825812,12.4716953051241,0,13.023090465997,0
"1773","chr14:73237500-73237999","CD16 Mono","Positive","Negative",0.0261968142581371,4.94298128342246,0.198328176075209,0.55841249017576,0.524247446548729,12.4134541188651,0,11.7762930497262,0
"1774","chr14:73424500-73424999","CD16 Mono","Positive","Negative",0.0213052514068949,7.69760338345865,0.181214448922771,-0.768822603223756,-0.874194383400427,10.9923678606498,0.0588235294117647,12.149098720031,0.0454545454545455
"1775","chr14:73463500-73463999","CD16 Mono","Positive","Negative",0.0154550675183968,5.86383689839572,0.156623600108297,-0.267364309538583,-0.249994818127623,14.5979636051129,0,14.8023426821299,0
"1776","chr14:73852500-73852999","CD16 Mono","Positive","Negative",0.00744100877100839,7.16330213903743,0.11720605207602,-0.468713480872671,-0.464176715469218,12.9228789514795,0,13.3814558252912,0
"1777","chr14:74492500-74492999","CD16 Mono","Positive","Negative",0.0150474603034046,8.39309210526316,0.156623600108297,-0.766597054601617,-0.83988513511397,11.6229788897004,0.0588235294117647,12.3210361817024,0.0454545454545455
"1778","chr14:74612500-74612999","CD16 Mono","Positive","Negative",0.00483170540742273,7.94137700534759,0.0996412589458002,0.370660917836689,0.361581774651025,14.6262281307621,0,14.1783324815014,0
"1779","chr14:75124000-75124499","CD16 Mono","Positive","Negative",0.00809425758306614,7.0125,0.121161436201597,0.580885399148748,0.54993187265017,13.2368566999371,0,12.4417759224803,0
"1780","chr14:75145000-75145499","CD16 Mono","Positive","Negative",0.00627453353215113,7.4697192513369,0.109147335908593,-0.353697222607689,-0.340396648490646,14.677334901434,0,15.0321631801417,0
"1781","chr14:75284500-75284999","CD16 Mono","Positive","Negative",0.0180353322381377,5.59271390374332,0.168071907571245,0.389097025776568,0.383189168792546,13.1689100315083,0,12.8108516476085,0
"1782","chr14:75294000-75294499","CD16 Mono","Positive","Negative",0.0112503738509744,6.42533422459893,0.137383976669855,0.21776738158903,0.255153945083835,15.7961379369605,0,15.5227360496677,0
"1783","chr14:75400000-75400499","CD16 Mono","Positive","Negative",0.0253444505054136,7.3503909757683,0.198328176075209,0.624482142260825,1.57630290380521,12.1320043705223,0.0588235294117647,11.689786210439,0.136363636363636
"1784","chr14:75435500-75435999","CD16 Mono","Positive","Negative",0.0011073119864331,13.6116396687991,0.0606596294708312,-0.855213610295296,-2.18791592836594,11.8424189785393,0.117647058823529,12.7428988500913,0
"1785","chr14:75590000-75590499","CD16 Mono","Positive","Negative",0.000265563818150127,16.4673107529725,0.0406494132331604,-0.929587328738848,-3.61004686781232,11.847216896388,0.235294117647059,12.8145497409089,0
"1786","chr14:75615500-75615999","CD16 Mono","Positive","Negative",0.00575540027300403,7.62533422459893,0.105259050875776,0.309688639685654,0.366126053121363,14.1741445749932,0,13.8659811505245,0
"1787","chr14:76785000-76785499","CD16 Mono","Positive","Negative",0.0040442562752212,8.26383689839572,0.0931797736865137,0.47416500182803,0.479697595822406,13.7403647683505,0,13.1397495810044,0
"1788","chr14:76832500-76832999","CD16 Mono","Positive","Negative",0.0150474603034046,8.39309210526316,0.156623600108297,0.645662802225446,0.436962028885747,12.9386814856308,0.0588235294117647,11.9831510657817,0.0454545454545455
"1789","chr14:76844000-76844499","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,0.393661966380106,0.408692572093765,13.8004689848953,0,13.4194259251771,0
"1790","chr14:76905000-76905499","CD16 Mono","Positive","Negative",0.00683544431196637,7.31570855614973,0.11295637654515,0.418696451265105,0.447603228263183,14.2699261801751,0,13.8342013143492,0
"1791","chr14:76920000-76920499","CD16 Mono","Positive","Negative",0.00527531810019932,7.78255347593583,0.101995434801579,-0.814506597452819,-0.955615134024562,12.9654216190707,0,13.780534234889,0
"1792","chr14:76956000-76956499","CD16 Mono","Positive","Negative",0.00211958668828627,9.44298128342246,0.0729604664096059,0.324780555046877,0.325826865041245,14.6595491040988,0,14.3173864211232,0
"1793","chr14:76956500-76956999","CD16 Mono","Positive","Negative",0.00255880544879861,9.0980614973262,0.0777937697568476,0.28776786111107,0.290108964481925,15.6547681993231,0,15.4754932408708,0
"1794","chr14:76977500-76977999","CD16 Mono","Positive","Negative",0.00527531810019932,7.78255347593583,0.101995434801579,0.305807358926217,0.333620261193712,14.4252590760284,0,14.1529518539075,0
"1795","chr14:76978000-76978499","CD16 Mono","Positive","Negative",0.000875215027386966,11.0745320855615,0.0555154159099455,0.435800659608731,0.441524794804803,15.6900502494355,0,15.1410938049427,0
"1796","chr14:77034000-77034499","CD16 Mono","Positive","Negative",0.000790316838489846,11.2638368983957,0.0549107523507912,0.624706358712137,0.76751598963679,13.9250609041345,0,13.2886765276106,0
"1797","chr14:77040000-77040499","CD16 Mono","Positive","Negative",0.0261968142581371,4.94298128342246,0.198328176075209,0.311054002895301,0.214596794514048,14.2872414805668,0,13.9572574288579,0
"1798","chr14:77641500-77641999","CD16 Mono","Positive","Negative",0.0103728312325021,6.5697192513369,0.132701306859018,-0.521347098066509,-0.477415773742125,12.5504442459452,0,13.1117047296339,0
"1799","chr14:77660000-77660499","CD16 Mono","Positive","Negative",0.00697200386140451,9.93170519495984,0.114379984297737,-0.594460147725242,-1.30349175489374,12.1864282424191,0.0588235294117647,12.8847736554298,0
"1800","chr14:78451000-78451499","CD16 Mono","Positive","Negative",0.0211499753174171,7.71223308103145,0.18025253784161,0.672365693081486,1.4822215665138,12.2788528208378,0.0588235294117647,11.6513289625004,0.136363636363636
"1801","chr14:81303000-81303499","CD16 Mono","Positive","Negative",0.00261240009843555,11.8949718045113,0.0788620602676955,0.73991022494992,0.499923428029087,13.106401803087,0.0588235294117647,12.3980994727866,0.0454545454545455
"1802","chr14:83260500-83260999","CD16 Mono","Positive","Negative",0.0133445609156779,8.63329279840278,0.14671861185255,-0.792279148216132,-1.64024321113374,11.1898679068193,0.176470588235294,12.0561091999097,0.0909090909090909
"1803","chr14:88824000-88824499","CD16 Mono","Positive","Negative",0.0142912514585594,6.00180481283422,0.150846280365307,-0.38205937217485,-0.379190087005162,13.1689100315083,0,13.6695905831984,0
"1804","chr14:89027000-89027499","CD16 Mono","Positive","Negative",0.0194615599109831,5.45955882352941,0.173015645362055,0.315726253093742,0.386044529391791,13.2699992078933,0,12.9963212953394,0
"1805","chr14:89413500-89413999","CD16 Mono","Positive","Negative",0.00172943093009803,12.7199257334513,0.0700835000332767,-0.719490651947773,-6.20028534545139,9.5220615168444,0.823529411764706,10.2415521687922,0.227272727272727
"1806","chr14:89417500-89417999","CD16 Mono","Positive","Negative",0.0154550675183968,5.86383689839572,0.156623600108297,-0.466984465331436,-0.506912517670559,12.6032719274103,0,13.1403184872438,0
"1807","chr14:90060500-90060999","CD16 Mono","Positive","Negative",0.0188440539736943,7.94311570782159,0.173015645362055,0.64224758971285,1.1581988874299,12.1724941013667,0,11.6444828815597,0.0454545454545455
