"","Estimate","Std. Error","z value","Pr(>|z|)","Gene","Promoter","Pathway","Unique_genes","Pval","TF"
"2276",-0.0391377808326226,0.0217150649269706,-1.80233312514818,0.0714930098511839,"MAP3K8","chr10:30434000-30434499","Toll Like Receptor 9 (TLR9) Cascade",36,0.0714930098511839,"ATF5"
"2277",-0.021989486794534,0.0673661904471561,-0.326417252461131,0.744108686169301,"DUSP4","chr8:29350000-29350499","Toll Like Receptor 9 (TLR9) Cascade",36,0.744108686169301,"ATF5"
"2278",0.0941639278404807,0.0679050709539465,1.38669949854471,0.165533413581269,"HMGB1","chr13:30618500-30618999","Toll Like Receptor 9 (TLR9) Cascade",36,0.165533413581269,"ATF5"
"2279",-0.0332982950972841,0.0209426615263338,-1.58997437147203,0.111840582042462,"MAP2K3","chr17:21284500-21284999","Toll Like Receptor 9 (TLR9) Cascade",36,0.111840582042462,"ATF5"
"2280",-0.0662834615502903,0.0864373753723074,-0.766837971014168,0.443177857253386,"PELI2","chr14:56117500-56117999","Toll Like Receptor 9 (TLR9) Cascade",36,0.443177857253386,"ATF5"
"2281",0.0643084805269834,0.0712651926185013,0.902382750457734,0.366853581047146,"NOD2","chr16:50696000-50696499","Toll Like Receptor 9 (TLR9) Cascade",36,0.366853581047146,"ATF5"
"2282",-0.00588614486258593,0.029518955676047,-0.199402205389068,0.841948135473743,"NFKBIA","chr14:35404500-35404999","Toll Like Receptor 9 (TLR9) Cascade",36,0.841948135473743,"ATF5"
"2283",0.0231215988171243,0.147517987048344,0.156737488626028,0.875451740564188,"HMGB1","chr13:30466500-30466999","Toll Like Receptor 9 (TLR9) Cascade",36,0.875451740564188,"ATF5"
"2284",0.112293399698875,0.0447590606981531,2.50884173946726,0.0121127739354684,"DUSP6","chr12:89354000-89354499","Toll Like Receptor 9 (TLR9) Cascade",36,0.0121127739354684,"ATF5"
"2285",0.0991149855942868,0.16692651983081,0.593764164584188,0.552669860348072,"TRAPPC14","chr7:100160000-100160499","Toll Like Receptor 9 (TLR9) Cascade",36,0.552669860348072,"ATF5"
"2286",-0.0625340087347843,0.0384633000956884,-1.62580976097249,0.103990131256361,"MAPK15","chr8:143716000-143716499","Toll Like Receptor 9 (TLR9) Cascade",36,0.103990131256361,"ATF5"
"2287",0.159765487616885,0.0862036608713075,1.85334921976686,0.063832320689378,"TRAPPC14","chr7:100159500-100159999","Toll Like Receptor 9 (TLR9) Cascade",36,0.063832320689378,"ATF5"
"2288",-0.0148873120068778,0.0204280210716977,-0.728769172237816,0.466142871909832,"BLOC1S3, TRAPPC6A","chr19:45178000-45178499","Toll Like Receptor 9 (TLR9) Cascade",36,0.466142871909832,"ATF5"
"2289",0.00335220230994306,0.0195364790417897,0.171586819854923,0.863762370000049,"RPS6KA1","chr1:26542000-26542499","Toll Like Receptor 9 (TLR9) Cascade",36,0.863762370000049,"ATF5"
"2290",-0.0201054018359628,0.121882475509501,-0.164957281610148,0.868977605688851,"MEF2C","chr5:88824500-88824999","Toll Like Receptor 9 (TLR9) Cascade",36,0.868977605688851,"ATF5"
"2291",-0.0200099752399136,0.110059534893371,-0.181810465211396,0.855731471354221,"TRAPPC2L","chr16:88854000-88854499","Toll Like Receptor 9 (TLR9) Cascade",36,0.855731471354221,"ATF5"
"2292",0.0698740967013217,0.051515640924067,1.35636663832475,0.174982542553513,"MAPK1","chr22:21868000-21868499","Toll Like Receptor 9 (TLR9) Cascade",36,0.174982542553513,"ATF5"
"2293",0.00401758035109267,0.0347156521491357,0.115728211984423,0.907867946544047,"APP","chr21:26170500-26170999","Toll Like Receptor 9 (TLR9) Cascade",36,0.907867946544047,"ATF5"
"2294",-0.10069805450927,0.0592963387708204,-1.6982170669671,0.0894668005119031,"MAP3K7CL","chr21:29077000-29077499","Toll Like Receptor 9 (TLR9) Cascade",36,0.0894668005119031,"ATF5"
"2295",0.0423712316653149,0.0727984852791379,0.582034523147658,0.560543427119771,"RELA","chr11:65664000-65664499","Toll Like Receptor 9 (TLR9) Cascade",36,0.560543427119771,"ATF5"
"2296",-0.0287882399058535,0.0266167954439261,-1.08158173911288,0.279438422254244,"ELK1","chrX:47650500-47650999","Toll Like Receptor 9 (TLR9) Cascade",36,0.279438422254244,"ATF5"
"2297",0.0959997358750991,0.0787662888114853,1.21879216760941,0.22292308503194,"MEF2A","chr15:99631500-99631999","Toll Like Receptor 9 (TLR9) Cascade",36,0.22292308503194,"ATF5"
"2298",-0.00808800932362234,0.0797491873862727,-0.101418078211221,0.91921858612753,"SKP1","chr5:134177500-134177999","Toll Like Receptor 9 (TLR9) Cascade",36,0.91921858612753,"ATF5"
"2299",0.0445463126410063,0.0786602342054799,0.56631299272057,0.571181029618808,"TRAPPC12, EIPR1","chr2:3379000-3379499","Toll Like Receptor 9 (TLR9) Cascade",36,0.571181029618808,"ATF5"
"2300",-0.0707922615794037,0.16997770462728,-0.416479689113546,0.677059026793039,"PELI2","chr14:56117000-56117499","Toll Like Receptor 9 (TLR9) Cascade",36,0.677059026793039,"ATF5"
"2301",0.136351067854265,0.0640195858506959,2.129833644539,0.0331853499513214,"S100B","chr21:46605500-46605999","Toll Like Receptor 9 (TLR9) Cascade",36,0.0331853499513214,"ATF5"
"2302",0.0377096927832562,0.0585671638070248,0.643870905333701,0.519659149832434,"MYD88","chr3:38136500-38136999","Toll Like Receptor 9 (TLR9) Cascade",36,0.519659149832434,"ATF5"
"2303",-0.0680528879258213,0.046116644471082,-1.47566868115252,0.140032857526428,"ELK1","chrX:47651000-47651499","Toll Like Receptor 9 (TLR9) Cascade",36,0.140032857526428,"ATF5"
"2304",0.117441345834964,0.044741072028822,2.62491130653527,0.00866715409229574,"DUSP6","chr12:89353500-89353999","Toll Like Receptor 9 (TLR9) Cascade",36,0.00866715409229574,"ATF5"
"2305",0.165245164340474,0.134431463751706,1.22921494513874,0.218991226953517,"TLR9","chr3:52226500-52226999","Toll Like Receptor 9 (TLR9) Cascade",36,0.218991226953517,"ATF5"
"2306",0.101298710291765,0.0695605071757791,1.45626756337161,0.14531866864068,"MEF2A","chr15:99564000-99564499","Toll Like Receptor 9 (TLR9) Cascade",36,0.14531866864068,"ATF5"
"2307",0.0241384722676723,0.0452834740262966,0.533052571312325,0.59399718933526,"MEF2C","chr5:88884000-88884499","Toll Like Receptor 9 (TLR9) Cascade",36,0.59399718933526,"ATF5"
"2308",0.0480947067840023,0.0643133867446015,0.74781797722757,0.454569957102572,"USPL1, HMGB1","chr13:30618000-30618499","Toll Like Receptor 9 (TLR9) Cascade",36,0.454569957102572,"ATF5"
"2309",-0.071200687884744,0.0737192675121907,-0.965835531029521,0.334126486047282,"MAPK13","chr6:36130000-36130499","Toll Like Receptor 9 (TLR9) Cascade",36,0.334126486047282,"ATF5"
"2310",0.172252158240265,0.0918223019708972,1.87592942610891,0.0606649713750548,"MAP2K1","chr15:66386000-66386499","Toll Like Receptor 9 (TLR9) Cascade",36,0.0606649713750548,"ATF5"
"2311",0.0655890525383943,0.0492484050060502,1.33180054319194,0.182925739432847,"HMGB1","chr13:30465000-30465499","Toll Like Receptor 9 (TLR9) Cascade",36,0.182925739432847,"ATF5"
"2312",0.074362048981867,0.125095271479504,0.594443323895347,0.552215638953849,"TRAPPC3","chr1:36157500-36157999","Toll Like Receptor 9 (TLR9) Cascade",36,0.552215638953849,"ATF5"
"2313",0.0291570374988781,0.0701709177882106,0.415514552437231,0.677765264260991,"PPP2R1B","chr11:111766500-111766999","Toll Like Receptor 9 (TLR9) Cascade",36,0.677765264260991,"ATF5"
"2314",0.0748706372781077,0.0907288743347936,0.825212897515202,0.409250732341748,"MAP2K4","chr17:12020000-12020499","Toll Like Receptor 9 (TLR9) Cascade",36,0.409250732341748,"ATF5"
"2315",0.0886263022271028,0.0834032556686738,1.06262401289439,0.28795249286251,"ACAA1, MYD88","chr3:38139000-38139499","Toll Like Receptor 9 (TLR9) Cascade",36,0.28795249286251,"ATF5"
"2316",0.0839172606102572,0.0685583410571837,1.22402700118229,0.220942041831046,"TLR7","chrX:12866500-12866999","Toll Like Receptor 9 (TLR9) Cascade",36,0.220942041831046,"ATF5"
"2317",0.26278873836024,0.147408639009009,1.78272277749053,0.0746314416544392,"JUN","chr1:58786000-58786499","Toll Like Receptor 9 (TLR9) Cascade",36,0.0746314416544392,"ATF5"
"2318",0.226085845115278,0.191769198675784,1.17894764475452,0.238419024107216,"TRAPPC2B, ZNF547","chr19:57362500-57362999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.238419024107216,"ATF5"
"2319",-0.0654022864031509,0.0215364294419808,-3.03682124185649,0.00239087196494814,"NFKB2","chr10:102394000-102394499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.00239087196494814,"ATF5"
"2320",0.254916787938408,0.144834980129875,1.7600498699266,0.0783993513642043,"APPL2","chr12:105235000-105235499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0783993513642043,"ATF5"
"2321",-0.0378165271117669,0.0189043556768077,-2.00041343689704,0.0454556386345759,"TRAPPC3","chr1:36149500-36149999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0454556386345759,"ATF5"
"2322",0.0104595603714384,0.0473761740417373,0.220776805704567,0.82526622433387,"RPS27A, MIR4426, CLHC1","chr2:55232000-55232499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.82526622433387,"ATF5"
"2323",-0.0454691955124704,0.0221536694833016,-2.05244533176515,0.0401264028104189,"MIR3188, JUND","chr19:18281500-18281999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0401264028104189,"ATF5"
"2324",-0.0533837717458505,0.0232249060752909,-2.29855705649746,0.021530104447668,"NOD2","chr16:50696500-50696999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.021530104447668,"ATF5"
"2325",-0.0486309406857985,0.0250255538385568,-1.94325132620534,0.0519857993561026,"RELA","chr11:65663000-65663499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0519857993561026,"ATF5"
"2326",-0.0330665031103245,0.0303341859828774,-1.09007385690156,0.275680611295239,"MIR3188, JUND","chr19:18282000-18282499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.275680611295239,"ATF5"
"2327",-0.00322316256224243,0.0822864933219081,-0.0391700075203508,0.968754845809154,"MEF2C-AS1","chr5:88882500-88882999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.968754845809154,"ATF5"
"2328",-0.0183481913765588,0.0196415003220924,-0.93415426905658,0.350224321429863,"CREB1","chr2:207529500-207529999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.350224321429863,"ATF5"
"2329",-0.054533240798211,0.111416097257352,-0.489455672390394,0.624519129871752,"IKBKG","chrX:154546000-154546499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.624519129871752,"ATF5"
"2330",0.190343526571585,0.0774005799731137,2.45920026229395,0.0139246919371693,"TLR6","chr4:38857000-38857499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0139246919371693,"ATF5"
"2331",0.0477028733509781,0.0504222372356408,0.946068162902922,0.344113820957919,"MAP3K7CL","chr21:29090000-29090499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.344113820957919,"ATF5"
"2332",-0.0592081781173415,0.0378747248868049,-1.56326358262127,0.117990610280828,"RPS6KA3","chrX:20267000-20267499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.117990610280828,"ATF5"
"2333",-0.125623422966212,0.0630553937406571,-1.99227085129138,0.0463413480887759,"TRAPPC1","chr17:7933000-7933499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0463413480887759,"ATF5"
"2334",-0.0101594328113251,0.0287032764228338,-0.353946799022677,0.723378753740907,"MAPK1IP1L","chr14:55051500-55051999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.723378753740907,"ATF5"
"2335",0.0396975798690653,0.104969017067981,0.37818378201404,0.705294072455888,"TRAF6","chr11:36510500-36510999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.705294072455888,"ATF5"
"2336",-0.0673862457683761,0.0268224797813359,-2.51230483973618,0.0119945427774546,"JUNB","chr19:12791000-12791499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0119945427774546,"ATF5"
"2337",0.0430028652267992,0.0653839315657348,0.657697758409735,0.510732363041071,"TLR1","chr4:38804500-38804999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.510732363041071,"ATF5"
"2338",0.163865212446685,0.115945749177688,1.41329210953271,0.157569853063005,"MAP3K7","chr6:90587500-90587999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.157569853063005,"ATF5"
"2339",-0.0281117460913472,0.0411064870650033,-0.683876149447969,0.494053375881491,"TRAPPC2L","chr16:88854500-88854999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.494053375881491,"ATF5"
"2340",0.160802853052199,0.0715163178454944,2.24847780054338,0.0245457390965587,"RPS27A","chr2:55231500-55231999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0245457390965587,"ATF5"
"2341",0.0711399585884766,0.0800639309414554,0.888539417837176,0.374250662365735,"TRAPPC2L","chr16:88855500-88855999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.374250662365735,"ATF5"
"2342",-0.10406002373758,0.100821296711964,-1.03212344148746,0.302014293717398,"TLR4","chr9:117702000-117702499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.302014293717398,"ATF5"
"2343",0.109437268239449,0.0692351468190563,1.58066059317328,0.113955663229744,"PPP2R1A","chr19:52189000-52189499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.113955663229744,"ATF5"
"2344",-0.00637888572014797,0.0233586167601681,-0.273084908479061,0.784787947270728,"DUSP6","chr12:89352500-89352999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.784787947270728,"ATF5"
"2345",-0.00979053132014671,0.0304325956036899,-0.321712004051328,0.747670883024658,"UBE2N","chr12:93441500-93441999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.747670883024658,"ATF5"
"2346",-0.0442392004030379,0.0376019537749528,-1.17651334470036,0.239389802994556,"IKBKG, G6PD","chrX:154547000-154547499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.239389802994556,"ATF5"
"2347",-0.0391377808326226,0.0217150649269706,-1.80233312514818,0.0714930098511839,"MAP3K8","chr10:30434000-30434499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0714930098511839,"ATF5"
"2348",-0.021989486794534,0.0673661904471561,-0.326417252461131,0.744108686169301,"DUSP4","chr8:29350000-29350499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.744108686169301,"ATF5"
"2349",0.0941639278404807,0.0679050709539465,1.38669949854471,0.165533413581269,"HMGB1","chr13:30618500-30618999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.165533413581269,"ATF5"
"2350",-0.0332982950972841,0.0209426615263338,-1.58997437147203,0.111840582042462,"MAP2K3","chr17:21284500-21284999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.111840582042462,"ATF5"
"2351",-0.0662834615502903,0.0864373753723074,-0.766837971014168,0.443177857253386,"PELI2","chr14:56117500-56117999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.443177857253386,"ATF5"
"2352",0.0643084805269834,0.0712651926185013,0.902382750457734,0.366853581047146,"NOD2","chr16:50696000-50696499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.366853581047146,"ATF5"
"2353",-0.00588614486258593,0.029518955676047,-0.199402205389068,0.841948135473743,"NFKBIA","chr14:35404500-35404999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.841948135473743,"ATF5"
"2354",0.0231215988171243,0.147517987048344,0.156737488626028,0.875451740564188,"HMGB1","chr13:30466500-30466999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.875451740564188,"ATF5"
"2355",0.112293399698875,0.0447590606981531,2.50884173946726,0.0121127739354684,"DUSP6","chr12:89354000-89354499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0121127739354684,"ATF5"
"2356",0.0991149855942868,0.16692651983081,0.593764164584188,0.552669860348072,"TRAPPC14","chr7:100160000-100160499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.552669860348072,"ATF5"
"2357",-0.0625340087347843,0.0384633000956884,-1.62580976097249,0.103990131256361,"MAPK15","chr8:143716000-143716499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.103990131256361,"ATF5"
"2358",0.159765487616885,0.0862036608713075,1.85334921976686,0.063832320689378,"TRAPPC14","chr7:100159500-100159999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.063832320689378,"ATF5"
"2359",-0.0148873120068778,0.0204280210716977,-0.728769172237816,0.466142871909832,"BLOC1S3, TRAPPC6A","chr19:45178000-45178499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.466142871909832,"ATF5"
"2360",0.00335220230994306,0.0195364790417897,0.171586819854923,0.863762370000049,"RPS6KA1","chr1:26542000-26542499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.863762370000049,"ATF5"
"2361",-0.0201054018359628,0.121882475509501,-0.164957281610148,0.868977605688851,"MEF2C","chr5:88824500-88824999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.868977605688851,"ATF5"
"2362",-0.0200099752399136,0.110059534893371,-0.181810465211396,0.855731471354221,"TRAPPC2L","chr16:88854000-88854499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.855731471354221,"ATF5"
"2363",0.0698740967013217,0.051515640924067,1.35636663832475,0.174982542553513,"MAPK1","chr22:21868000-21868499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.174982542553513,"ATF5"
"2364",-0.00841279761879905,0.0417476334785771,-0.201515557118132,0.840295466118838,"TLR2","chr4:153684000-153684499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.840295466118838,"ATF5"
"2365",0.00401758035109267,0.0347156521491357,0.115728211984423,0.907867946544047,"APP","chr21:26170500-26170999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.907867946544047,"ATF5"
"2366",-0.10069805450927,0.0592963387708204,-1.6982170669671,0.0894668005119031,"MAP3K7CL","chr21:29077000-29077499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0894668005119031,"ATF5"
"2367",0.0423712316653149,0.0727984852791379,0.582034523147658,0.560543427119771,"RELA","chr11:65664000-65664499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.560543427119771,"ATF5"
"2368",-0.0287882399058535,0.0266167954439261,-1.08158173911288,0.279438422254244,"ELK1","chrX:47650500-47650999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.279438422254244,"ATF5"
"2369",0.0959997358750991,0.0787662888114853,1.21879216760941,0.22292308503194,"MEF2A","chr15:99631500-99631999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.22292308503194,"ATF5"
"2370",-0.00808800932362234,0.0797491873862727,-0.101418078211221,0.91921858612753,"SKP1","chr5:134177500-134177999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.91921858612753,"ATF5"
"2371",0.0445463126410063,0.0786602342054799,0.56631299272057,0.571181029618808,"TRAPPC12, EIPR1","chr2:3379000-3379499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.571181029618808,"ATF5"
"2372",-0.0707922615794037,0.16997770462728,-0.416479689113546,0.677059026793039,"PELI2","chr14:56117000-56117499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.677059026793039,"ATF5"
"2373",0.136351067854265,0.0640195858506959,2.129833644539,0.0331853499513214,"S100B","chr21:46605500-46605999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0331853499513214,"ATF5"
"2374",0.0377096927832562,0.0585671638070248,0.643870905333701,0.519659149832434,"MYD88","chr3:38136500-38136999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.519659149832434,"ATF5"
"2375",-0.015723858886449,0.0606394214087099,-0.259300938583667,0.795403055284552,"IRAK3","chr12:66188000-66188499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.795403055284552,"ATF5"
"2376",-0.0680528879258213,0.046116644471082,-1.47566868115252,0.140032857526428,"ELK1","chrX:47651000-47651499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.140032857526428,"ATF5"
"2377",0.117441345834964,0.044741072028822,2.62491130653527,0.00866715409229574,"DUSP6","chr12:89353500-89353999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.00866715409229574,"ATF5"
"2378",0.101298710291765,0.0695605071757791,1.45626756337161,0.14531866864068,"MEF2A","chr15:99564000-99564499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.14531866864068,"ATF5"
"2379",0.0241384722676723,0.0452834740262966,0.533052571312325,0.59399718933526,"MEF2C","chr5:88884000-88884499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.59399718933526,"ATF5"
"2380",0.0480947067840023,0.0643133867446015,0.74781797722757,0.454569957102572,"USPL1, HMGB1","chr13:30618000-30618499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.454569957102572,"ATF5"
"2381",-0.071200687884744,0.0737192675121907,-0.965835531029521,0.334126486047282,"MAPK13","chr6:36130000-36130499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.334126486047282,"ATF5"
"2382",0.172252158240265,0.0918223019708972,1.87592942610891,0.0606649713750548,"MAP2K1","chr15:66386000-66386499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0606649713750548,"ATF5"
"2383",0.0655890525383943,0.0492484050060502,1.33180054319194,0.182925739432847,"HMGB1","chr13:30465000-30465499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.182925739432847,"ATF5"
"2384",0.074362048981867,0.125095271479504,0.594443323895347,0.552215638953849,"TRAPPC3","chr1:36157500-36157999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.552215638953849,"ATF5"
"2385",0.0291570374988781,0.0701709177882106,0.415514552437231,0.677765264260991,"PPP2R1B","chr11:111766500-111766999","Toll Like Receptor TLR1:TLR2 Cascade",36,0.677765264260991,"ATF5"
"2386",0.0748706372781077,0.0907288743347936,0.825212897515202,0.409250732341748,"MAP2K4","chr17:12020000-12020499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.409250732341748,"ATF5"
"2387",0.0886263022271028,0.0834032556686738,1.06262401289439,0.28795249286251,"ACAA1, MYD88","chr3:38139000-38139499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.28795249286251,"ATF5"
"2388",0.26278873836024,0.147408639009009,1.78272277749053,0.0746314416544392,"JUN","chr1:58786000-58786499","Toll Like Receptor TLR1:TLR2 Cascade",36,0.0746314416544392,"ATF5"
"2389",0.226085845115278,0.191769198675784,1.17894764475452,0.238419024107216,"TRAPPC2B, ZNF547","chr19:57362500-57362999","Toll Like Receptor 2 (TLR2) Cascade",36,0.238419024107216,"ATF5"
"2390",-0.0654022864031509,0.0215364294419808,-3.03682124185649,0.00239087196494814,"NFKB2","chr10:102394000-102394499","Toll Like Receptor 2 (TLR2) Cascade",36,0.00239087196494814,"ATF5"
"2391",0.254916787938408,0.144834980129875,1.7600498699266,0.0783993513642043,"APPL2","chr12:105235000-105235499","Toll Like Receptor 2 (TLR2) Cascade",36,0.0783993513642043,"ATF5"
"2392",-0.0378165271117669,0.0189043556768077,-2.00041343689704,0.0454556386345759,"TRAPPC3","chr1:36149500-36149999","Toll Like Receptor 2 (TLR2) Cascade",36,0.0454556386345759,"ATF5"
"2393",0.0104595603714384,0.0473761740417373,0.220776805704567,0.82526622433387,"RPS27A, MIR4426, CLHC1","chr2:55232000-55232499","Toll Like Receptor 2 (TLR2) Cascade",36,0.82526622433387,"ATF5"
"2394",-0.0454691955124704,0.0221536694833016,-2.05244533176515,0.0401264028104189,"MIR3188, JUND","chr19:18281500-18281999","Toll Like Receptor 2 (TLR2) Cascade",36,0.0401264028104189,"ATF5"
"2395",-0.0533837717458505,0.0232249060752909,-2.29855705649746,0.021530104447668,"NOD2","chr16:50696500-50696999","Toll Like Receptor 2 (TLR2) Cascade",36,0.021530104447668,"ATF5"
"2396",-0.0486309406857985,0.0250255538385568,-1.94325132620534,0.0519857993561026,"RELA","chr11:65663000-65663499","Toll Like Receptor 2 (TLR2) Cascade",36,0.0519857993561026,"ATF5"
"2397",-0.0330665031103245,0.0303341859828774,-1.09007385690156,0.275680611295239,"MIR3188, JUND","chr19:18282000-18282499","Toll Like Receptor 2 (TLR2) Cascade",36,0.275680611295239,"ATF5"
"2398",-0.00322316256224243,0.0822864933219081,-0.0391700075203508,0.968754845809154,"MEF2C-AS1","chr5:88882500-88882999","Toll Like Receptor 2 (TLR2) Cascade",36,0.968754845809154,"ATF5"
"2399",-0.0183481913765588,0.0196415003220924,-0.93415426905658,0.350224321429863,"CREB1","chr2:207529500-207529999","Toll Like Receptor 2 (TLR2) Cascade",36,0.350224321429863,"ATF5"
"2400",-0.054533240798211,0.111416097257352,-0.489455672390394,0.624519129871752,"IKBKG","chrX:154546000-154546499","Toll Like Receptor 2 (TLR2) Cascade",36,0.624519129871752,"ATF5"
"2401",0.190343526571585,0.0774005799731137,2.45920026229395,0.0139246919371693,"TLR6","chr4:38857000-38857499","Toll Like Receptor 2 (TLR2) Cascade",36,0.0139246919371693,"ATF5"
"2402",0.0477028733509781,0.0504222372356408,0.946068162902922,0.344113820957919,"MAP3K7CL","chr21:29090000-29090499","Toll Like Receptor 2 (TLR2) Cascade",36,0.344113820957919,"ATF5"
"2403",-0.0592081781173415,0.0378747248868049,-1.56326358262127,0.117990610280828,"RPS6KA3","chrX:20267000-20267499","Toll Like Receptor 2 (TLR2) Cascade",36,0.117990610280828,"ATF5"
"2404",-0.125623422966212,0.0630553937406571,-1.99227085129138,0.0463413480887759,"TRAPPC1","chr17:7933000-7933499","Toll Like Receptor 2 (TLR2) Cascade",36,0.0463413480887759,"ATF5"
"2405",-0.0101594328113251,0.0287032764228338,-0.353946799022677,0.723378753740907,"MAPK1IP1L","chr14:55051500-55051999","Toll Like Receptor 2 (TLR2) Cascade",36,0.723378753740907,"ATF5"
"2406",0.0396975798690653,0.104969017067981,0.37818378201404,0.705294072455888,"TRAF6","chr11:36510500-36510999","Toll Like Receptor 2 (TLR2) Cascade",36,0.705294072455888,"ATF5"
"2407",-0.0673862457683761,0.0268224797813359,-2.51230483973618,0.0119945427774546,"JUNB","chr19:12791000-12791499","Toll Like Receptor 2 (TLR2) Cascade",36,0.0119945427774546,"ATF5"
"2408",0.0430028652267992,0.0653839315657348,0.657697758409735,0.510732363041071,"TLR1","chr4:38804500-38804999","Toll Like Receptor 2 (TLR2) Cascade",36,0.510732363041071,"ATF5"
"2409",0.163865212446685,0.115945749177688,1.41329210953271,0.157569853063005,"MAP3K7","chr6:90587500-90587999","Toll Like Receptor 2 (TLR2) Cascade",36,0.157569853063005,"ATF5"
"2410",-0.0281117460913472,0.0411064870650033,-0.683876149447969,0.494053375881491,"TRAPPC2L","chr16:88854500-88854999","Toll Like Receptor 2 (TLR2) Cascade",36,0.494053375881491,"ATF5"
"2411",0.160802853052199,0.0715163178454944,2.24847780054338,0.0245457390965587,"RPS27A","chr2:55231500-55231999","Toll Like Receptor 2 (TLR2) Cascade",36,0.0245457390965587,"ATF5"
"2412",0.0711399585884766,0.0800639309414554,0.888539417837176,0.374250662365735,"TRAPPC2L","chr16:88855500-88855999","Toll Like Receptor 2 (TLR2) Cascade",36,0.374250662365735,"ATF5"
"2413",-0.10406002373758,0.100821296711964,-1.03212344148746,0.302014293717398,"TLR4","chr9:117702000-117702499","Toll Like Receptor 2 (TLR2) Cascade",36,0.302014293717398,"ATF5"
"2414",0.109437268239449,0.0692351468190563,1.58066059317328,0.113955663229744,"PPP2R1A","chr19:52189000-52189499","Toll Like Receptor 2 (TLR2) Cascade",36,0.113955663229744,"ATF5"
"2415",-0.00637888572014797,0.0233586167601681,-0.273084908479061,0.784787947270728,"DUSP6","chr12:89352500-89352999","Toll Like Receptor 2 (TLR2) Cascade",36,0.784787947270728,"ATF5"
